SITE_NAME,BEGIN,END,KWH_PERIOD,PERIOD_EUR,DAYS_PERIOD,KWH_DAILY,TOTAL_INVOICE,CV_SITE
1044BB,2020-03-01,2020-03-31,3169,"386,38",31,102.2,35,18.46
1044BB,2020-04-01,2020-04-30,2781,"345,03",30,92.7,35,18.46
1044BB,2020-05-01,2020-05-31,2800,"347,28",31,90.3,35,18.46
1044BB,2020-06-01,2020-06-30,2783,"345,52",30,92.8,35,18.46
1044BB,2020-07-01,2020-07-31,2989,"366,61",31,96.4,35,18.46
1044BB,2020-08-01,2020-08-31,3071,"374,92",31,99.1,35,18.46
1044BB,2020-09-01,2020-09-30,2841,"350,59",30,94.7,35,18.46
1044BB,2020-10-01,2020-10-31,2849,"351,57",31,91.9,35,18.46
1044BB,2020-11-01,2020-11-30,2712,"277,73",30,90.4,35,18.46
1073BB,2018-01-01,2018-12-31,6748,"674,80",365,18.5,2,0.38
1073BB,2019-01-01,2019-12-31,6794,"910,40",365,18.6,2,0.38
1074BB,2018-01-01,2018-12-31,20423,"2 177,12",365,56.0,2,1.99
1074BB,2019-01-01,2019-12-31,21015,"2 503,94",365,57.6,2,1.99
1050BB,2018-01-01,2018-12-31,12131,"1 352,61",365,33.2,2,1.25
1050BB,2019-01-01,2019-12-31,12337,"1 658,96",365,33.8,2,1.25
1990BR,2018-01-01,2018-03-31,6242,"0,00",90,69.4,10,8.02
1990BR,2018-04-01,2018-06-30,6357,"0,00",91,69.9,10,8.02
1990BR,2018-07-01,2018-09-30,6515,"0,00",92,70.8,10,8.02
1990BR,2018-10-01,2018-12-31,7107,"0,00",92,77.2,10,8.02
1990BR,2019-01-01,2019-03-31,7328,"0,00",90,81.4,10,8.02
1990BR,2019-04-01,2019-06-30,7269,"0,00",91,79.9,10,8.02
1990BR,2019-07-01,2019-09-30,7590,"0,00",92,82.5,10,8.02
1990BR,2020-01-01,2020-03-31,7099,"0,00",91,78.0,10,8.02
1990BR,2020-04-01,2020-06-30,7606,"0,00",91,83.6,10,8.02
1990BR,2020-07-01,2020-09-30,8067,"0,00",92,87.7,10,8.02
1072BB,2018-01-01,2018-01-31,1735,"225,91",31,56.0,35,1.68
1072BB,2018-02-01,2018-02-28,1596,"208,64",28,57.0,35,1.68
1072BB,2018-03-01,2018-03-31,1757,"229,03",31,56.7,35,1.68
1072BB,2018-04-01,2018-04-30,1692,"221,07",30,56.4,35,1.68
1072BB,2018-05-01,2018-05-31,1753,"228,80",31,56.5,35,1.68
1072BB,2018-06-01,2018-06-30,1705,"222,79",30,56.8,35,1.68
1072BB,2018-07-01,2018-07-31,1762,"230,04",31,56.8,35,1.68
1072BB,2018-08-01,2018-08-31,1778,"232,29",31,57.4,35,1.68
1072BB,2018-09-01,2018-09-30,1696,"223,05",30,56.5,35,1.68
1072BB,2018-10-01,2018-10-31,1744,"228,94",31,56.3,35,1.68
1072BB,2018-11-01,2018-11-30,1680,"220,86",30,56.0,35,1.68
1072BB,2018-12-01,2018-12-31,1731,"227,21",31,55.8,35,1.68
1072BB,2019-01-01,2019-01-31,1739,"218,13",31,56.1,35,1.68
1072BB,2019-02-01,2019-02-28,1565,"197,33",28,55.9,35,1.68
1072BB,2019-03-01,2019-03-31,1728,"216,91",31,55.7,35,1.68
1072BB,2019-04-01,2019-04-30,1678,"210,95",30,55.9,35,1.68
1072BB,2019-05-01,2019-05-31,1739,"218,07",31,56.1,35,1.68
1072BB,2019-06-01,2019-06-30,1723,"216,80",30,57.4,35,1.68
1072BB,2019-07-01,2019-07-31,1775,"222,84",31,57.3,35,1.68
1072BB,2019-08-01,2019-08-31,1779,"223,34",31,57.4,35,1.68
1072BB,2019-09-01,2019-09-30,1737,"217,85",30,57.9,35,1.68
1072BB,2019-10-01,2019-10-31,1819,"227,61",31,58.7,35,1.68
1072BB,2019-11-01,2019-11-30,1744,"218,57",30,58.1,35,1.68
1072BB,2019-12-01,2019-12-31,1785,"223,52",31,57.6,35,1.68
1072BB,2020-01-01,2020-01-31,1777,"271,63",31,57.3,35,1.68
1072BB,2020-02-01,2020-02-29,1663,"254,82",29,57.3,35,1.68
1072BB,2020-03-01,2020-03-31,1776,"271,57",31,57.3,35,1.68
1072BB,2020-04-01,2020-04-30,1730,"263,86",30,57.7,35,1.68
1072BB,2020-05-01,2020-05-31,1791,"272,79",31,57.8,35,1.68
1072BB,2020-06-01,2020-06-30,1750,"266,73",30,58.3,35,1.68
1072BB,2020-07-01,2020-07-31,1822,"277,34",31,58.8,35,1.68
1072BB,2020-08-01,2020-08-31,1827,"277,89",31,58.9,35,1.68
1072BB,2020-09-01,2020-09-30,1753,"267,36",30,58.4,35,1.68
1072BB,2020-10-01,2020-10-31,1760,"268,35",31,56.8,35,1.68
1072BB,2020-11-01,2020-11-30,1659,"229,09",30,55.3,35,1.68
2121BB,2018-01-01,2018-12-31,7791,"1 348,96",365,21.3,2,25.48
2121BB,2019-01-01,2019-12-31,5389,"933,64",365,14.8,2,25.48
0488BB,2018-01-01,2018-01-31,2415,"323,50",31,77.9,35,18.01
0488BB,2018-02-01,2018-02-28,2188,"295,06",28,78.1,35,18.01
0488BB,2018-03-01,2018-03-31,2402,"322,07",31,77.5,35,18.01
0488BB,2018-04-01,2018-04-30,2394,"308,96",30,79.8,35,18.01
0488BB,2018-05-01,2018-05-31,2552,"329,51",31,82.3,35,18.01
0488BB,2018-06-01,2018-06-30,2460,"316,04",30,82.0,35,18.01
0488BB,2018-07-01,2018-07-31,2909,"369,65",31,93.8,35,18.01
0488BB,2018-08-01,2018-08-31,3017,"385,01",31,97.3,35,18.01
0488BB,2018-09-01,2018-09-30,3422,"436,55",30,114.1,35,18.01
0488BB,2018-10-01,2018-10-31,3784,"482,63",31,122.1,35,18.01
0488BB,2018-11-01,2018-11-30,3796,"485,39",30,126.5,35,18.01
0488BB,2018-12-01,2018-12-31,3989,"510,31",31,128.7,35,18.01
0488BB,2019-01-01,2019-01-31,4055,"495,89",31,130.8,35,18.01
0488BB,2019-02-01,2019-02-28,3632,"442,83",28,129.7,35,18.01
0488BB,2019-03-01,2019-03-31,3878,"471,50",31,125.1,35,18.01
0488BB,2019-04-01,2019-04-30,3543,"430,52",30,118.1,35,18.01
0488BB,2019-05-01,2019-05-31,3542,"430,11",31,114.3,35,18.01
0488BB,2019-06-01,2019-06-30,2929,"357,87",30,97.6,35,18.01
0488BB,2019-07-01,2019-07-31,2831,"347,86",31,91.3,35,18.01
0488BB,2019-08-01,2019-08-31,2756,"339,97",31,88.9,35,18.01
0488BB,2019-09-01,2019-09-30,2522,"311,05",30,84.1,35,18.01
0488BB,2019-10-01,2019-10-31,2590,"318,76",31,83.5,35,18.01
0488BB,2019-11-01,2019-11-30,2505,"308,77",30,83.5,35,18.01
0488BB,2019-12-01,2019-12-31,2583,"317,96",31,83.3,35,18.01
0488BB,2020-01-01,2020-01-31,2594,"367,68",31,83.7,35,18.01
0488BB,2020-02-01,2020-02-29,2478,"351,62",29,85.4,35,18.01
0488BB,2020-03-01,2020-03-31,2685,"382,60",31,86.6,35,18.01
0488BB,2020-04-01,2020-04-30,2622,"373,62",30,87.4,35,18.01
0488BB,2020-05-01,2020-05-31,2695,"383,29",31,86.9,35,18.01
0488BB,2020-06-01,2020-06-30,2647,"376,82",30,88.2,35,18.01
0488BB,2020-07-01,2020-07-31,2777,"394,67",31,89.6,35,18.01
0488BB,2020-08-01,2020-08-31,2837,"402,65",31,91.5,35,18.01
0488BB,2020-09-01,2020-09-30,2684,"380,63",30,89.5,35,18.01
0488BB,2020-10-01,2020-10-31,2752,"389,35",31,88.8,35,18.01
0488BB,2020-11-01,2020-11-30,2660,"368,12",30,88.7,35,18.01
1254BR,2018-01-01,2018-01-31,2057,"314,29",31,66.4,35,11.99
1254BR,2018-02-01,2018-02-28,1853,"284,76",28,66.2,35,11.99
1254BR,2018-03-01,2018-03-31,2061,"314,87",31,66.5,35,11.99
1254BR,2018-04-01,2018-04-30,2052,"229,15",30,68.4,35,11.99
1254BR,2018-05-01,2018-05-31,2159,"240,23",31,69.6,35,11.99
1254BR,2018-06-01,2018-06-30,2108,"234,95",30,70.3,35,11.99
1254BR,2018-07-01,2018-07-31,2190,"243,60",31,70.6,35,11.99
1254BR,2018-08-01,2018-08-31,2224,"247,13",31,71.7,35,11.99
1254BR,2018-09-01,2018-09-30,2074,"233,20",30,69.1,35,11.99
1254BR,2018-10-01,2018-10-31,2121,"242,79",31,68.4,35,11.99
1254BR,2018-11-01,2018-11-30,2033,"233,47",30,67.8,35,11.99
1254BR,2018-12-01,2018-12-31,2075,"238,01",31,66.9,35,11.99
1254BR,2019-01-01,2019-01-31,2062,"231,21",31,66.5,35,11.99
1254BR,2019-02-01,2019-02-28,1873,"211,48",28,66.9,35,11.99
1254BR,2019-03-01,2019-03-31,2084,"231,94",31,67.2,35,11.99
1254BR,2019-04-01,2019-04-30,2039,"228,64",30,68.0,35,11.99
1254BR,2019-05-01,2019-05-31,2112,"236,20",31,68.1,35,11.99
1254BR,2019-06-01,2019-06-30,2176,"242,47",30,72.5,35,11.99
1254BR,2019-07-01,2019-07-31,2220,"247,09",31,71.6,35,11.99
1254BR,2019-08-01,2019-08-31,2228,"247,87",31,71.9,35,11.99
1254BR,2019-09-01,2019-09-30,2075,"232,17",30,69.2,35,11.99
1254BR,2019-10-01,2019-10-31,2121,"237,04",31,68.4,35,11.99
1254BR,2019-11-01,2019-11-30,2310,"252,85",30,77.0,35,11.99
1254BR,2019-12-01,2019-12-31,2501,"271,24",31,80.7,35,11.99
1254BR,2020-01-01,2020-01-31,2492,"321,33",31,80.4,35,11.99
1254BR,2020-02-01,2020-02-29,2401,"310,23",29,82.8,35,11.99
1254BR,2020-03-01,2020-03-31,2602,"333,18",31,83.9,35,11.99
1254BR,2020-04-01,2020-04-30,2631,"336,70",30,87.7,35,11.99
1254BR,2020-05-01,2020-05-31,2715,"346,93",31,87.6,35,11.99
1254BR,2020-06-01,2020-06-30,2668,"341,21",30,88.9,35,11.99
1254BR,2020-07-01,2020-07-31,2751,"351,31",31,88.7,35,11.99
1254BR,2020-08-01,2020-08-31,2876,"366,52",31,92.8,35,11.99
1254BR,2020-09-01,2020-09-30,2653,"339,38",30,88.4,35,11.99
1254BR,2020-10-01,2020-10-31,2780,"354,84",31,89.7,35,11.99
1254BR,2020-11-01,2020-11-30,2669,"341,33",30,89.0,35,11.99
0573BB,2018-01-01,2018-01-31,518,"98,91",31,16.7,35,10.03
0573BB,2018-02-01,2018-02-28,429,"84,78",28,15.3,35,10.03
0573BB,2018-03-01,2018-03-31,472,"91,61",31,15.2,35,10.03
0573BB,2018-04-01,2018-04-30,458,"89,38",30,15.3,35,10.03
0573BB,2018-05-01,2018-05-31,525,"100,02",31,16.9,35,10.03
0573BB,2018-06-01,2018-06-30,519,"99,07",30,17.3,35,10.03
0573BB,2018-07-01,2018-07-31,552,"104,34",31,17.8,35,10.03
0573BB,2018-08-01,2018-08-31,581,"108,95",31,18.7,35,10.03
0573BB,2018-09-01,2018-09-30,509,"97,51",30,17.0,35,10.03
0573BB,2018-10-01,2018-10-31,492,"95,20",31,15.9,35,10.03
0573BB,2018-11-01,2018-11-30,465,"90,89",30,15.5,35,10.03
0573BB,2018-12-01,2018-12-31,474,"92,33",31,15.3,35,10.03
0573BB,2019-01-01,2019-01-31,485,"99,32",31,15.6,35,10.03
0573BB,2019-02-01,2019-02-28,431,"90,53",28,15.4,35,10.03
0573BB,2019-03-01,2019-03-31,477,"98,02",31,15.4,35,10.03
0573BB,2019-04-01,2019-04-30,495,"100,95",30,16.5,35,10.03
0573BB,2019-05-01,2019-05-31,521,"105,19",31,16.8,35,10.03
0573BB,2019-06-01,2019-06-30,371,"80,76",30,12.4,35,10.03
0573BB,2019-07-01,2019-07-31,470,"96,88",31,15.2,35,10.03
0573BB,2019-08-01,2019-08-31,635,"123,75",31,20.5,35,10.03
0573BB,2019-09-01,2019-09-30,608,"119,36",30,20.3,35,10.03
0573BB,2019-10-01,2019-10-31,627,"122,45",31,20.2,35,10.03
0573BB,2019-11-01,2019-11-30,579,"114,63",30,19.3,35,10.03
0573BB,2019-12-01,2019-12-31,550,"109,91",31,17.7,35,10.03
0573BB,2020-01-01,2020-01-31,549,"110,53",31,17.7,35,10.03
0573BB,2020-02-01,2020-02-29,513,"104,67",29,17.7,35,10.03
0573BB,2020-03-01,2020-03-31,550,"110,70",31,17.7,35,10.03
0573BB,2020-04-01,2020-04-30,539,"108,91",30,18.0,35,10.03
0573BB,2020-05-01,2020-05-31,554,"111,35",31,17.9,35,10.03
0573BB,2020-06-01,2020-06-30,544,"109,72",30,18.1,35,10.03
0573BB,2020-07-01,2020-07-31,570,"113,95",31,18.4,35,10.03
0573BB,2020-08-01,2020-08-31,575,"114,77",31,18.5,35,10.03
0573BB,2020-09-01,2020-09-30,543,"109,56",30,18.1,35,10.03
0573BB,2020-10-01,2020-10-31,555,"111,51",31,17.9,35,10.03
0573BB,2020-11-01,2020-11-30,536,"108,42",30,17.9,35,10.03
1076BB,2018-01-01,2018-01-31,1150,"142,95",31,37.1,34,13.21
1076BB,2018-02-01,2018-02-28,1010,"130,90",28,36.1,34,13.21
1076BB,2018-03-01,2018-03-31,1045,"129,68",31,33.7,34,13.21
1076BB,2018-04-01,2018-04-30,1187,"177,46",30,39.6,34,13.21
1076BB,2018-05-01,2018-05-31,1152,"150,22",31,37.2,34,13.21
1076BB,2018-06-01,2018-06-30,1107,"138,82",30,36.9,34,13.21
1076BB,2018-07-01,2018-07-31,1268,"149,75",31,40.9,34,13.21
1076BB,2018-08-01,2018-08-31,1158,"134,56",31,37.4,34,13.21
1076BB,2018-09-01,2018-09-30,1174,"153,91",30,39.1,34,13.21
1076BB,2018-10-01,2018-10-31,1049,"145,39",31,33.8,34,13.21
1076BB,2018-11-01,2018-11-30,1049,"191,97",30,35.0,34,13.21
1076BB,2018-12-01,2018-12-31,1138,"165,58",31,36.7,34,13.21
1076BB,2019-01-01,2019-01-31,1117,"162,08",31,36.0,34,13.21
1076BB,2019-02-01,2019-02-28,1030,"156,56",28,36.8,34,13.21
1076BB,2019-03-01,2019-03-31,1004,"151,60",31,32.4,34,13.21
1076BB,2019-04-01,2019-04-30,1166,"182,25",30,38.9,34,13.21
1076BB,2019-05-01,2019-05-31,1118,"161,55",31,36.1,34,13.21
1076BB,2019-06-01,2019-06-30,1072,"143,97",30,35.7,34,13.21
1076BB,2019-07-01,2019-07-31,1247,"162,48",31,40.2,34,13.21
1076BB,2019-09-01,2019-09-30,1371,"176,45",30,45.7,34,13.21
1076BB,2019-10-01,2019-10-31,1305,"176,83",31,42.1,34,13.21
1076BB,2019-11-01,2019-11-30,1313,"213,63",30,43.8,34,13.21
1076BB,2019-12-01,2019-12-31,1406,"233,40",31,45.4,34,13.21
1076BB,2020-01-01,2020-01-31,1371,"232,38",31,44.2,34,13.21
1076BB,2020-02-01,2020-02-29,1247,"225,96",29,43.0,34,13.21
1076BB,2020-03-01,2020-03-31,1421,"282,78",31,45.8,34,13.21
1076BB,2020-04-01,2020-04-30,1383,"208,83",30,46.1,34,13.21
1076BB,2020-05-01,2020-05-31,1355,"202,84",31,43.7,34,13.21
1076BB,2020-06-01,2020-06-30,1587,"251,38",30,52.9,34,13.21
1076BB,2020-07-01,2020-07-31,1496,"214,23",31,48.3,34,13.21
1076BB,2020-08-01,2020-08-31,1580,"223,41",31,51.0,34,13.21
1076BB,2020-09-01,2020-09-30,1530,"238,37",30,51.0,34,13.21
1076BB,2020-10-01,2020-10-31,1299,"221,35",31,41.9,34,13.21
1076BB,2020-11-01,2020-11-30,1376,"217,00",30,45.9,34,13.21
0672BR,2018-01-01,2018-12-31,14618,"1 781,84",365,40.0,3,45.05
0672BR,2019-01-01,2019-12-31,14585,"1 748,14",365,40.0,3,45.05
0672BR,2020-01-01,2020-01-06,493,"64,39",6,82.2,3,45.05
0675BR,2018-01-01,2018-12-31,38404,"4 002,46",365,105.2,2,2.11
0675BR,2019-01-01,2019-12-31,37276,"4 332,59",365,102.1,2,2.11
0679BR,2018-01-01,2018-12-31,10392,"1 403,47",365,28.5,3,6.31
0679BR,2019-01-01,2019-06-24,5597,"726,77",175,32.0,3,6.31
0679BR,2019-06-25,2019-12-31,6025,"781,19",190,31.7,3,6.31
0682BR,2018-01-01,2018-03-31,2785,"306,35",90,30.9,11,21.2
0682BR,2018-04-01,2018-06-30,1835,"201,85",91,20.2,11,21.2
0682BR,2018-07-01,2018-09-30,2230,"245,30",92,24.2,11,21.2
0682BR,2018-10-01,2018-12-31,1485,"163,35",92,16.1,11,21.2
0682BR,2019-01-01,2019-03-31,1845,"202,95",90,20.5,11,21.2
0682BR,2019-04-01,2019-06-30,2465,"271,15",91,27.1,11,21.2
0682BR,2019-07-01,2019-09-30,1290,"141,90",92,14.0,11,21.2
0682BR,2019-10-01,2019-12-31,2025,"222,75",92,22.0,11,21.2
0682BR,2020-01-01,2020-03-31,2021,"222,31",91,22.2,11,21.2
0682BR,2020-04-01,2020-06-30,1984,"218,24",91,21.8,11,21.2
0682BR,2020-07-01,2020-09-30,1950,"214,50",92,21.2,11,21.2
0007KO,2018-01-01,2018-03-31,10430,"1 162,95",90,115.9,11,8.24
0007KO,2018-04-01,2018-06-30,10089,"1 122,91",91,110.9,11,8.24
0007KO,2018-07-01,2018-09-30,11454,"1 230,16",92,124.5,11,8.24
0007KO,2018-10-01,2018-12-31,10051,"1 150,84",92,109.2,11,8.24
0007KO,2019-01-01,2019-03-31,9877,"1 056,84",90,109.7,11,8.24
0007KO,2019-04-01,2019-06-30,12275,"1 355,90",91,134.9,11,8.24
0007KO,2019-07-01,2019-09-30,10803,"1 150,52",92,117.4,11,8.24
0007KO,2019-10-01,2019-12-31,9994,"1 115,33",92,108.6,11,8.24
0007KO,2020-01-01,2020-03-31,10189,"1 412,20",91,112.0,11,8.24
0007KO,2020-04-01,2020-06-30,10804,"1 638,97",91,118.7,11,8.24
0007KO,2020-07-01,2020-09-30,12423,"1 796,37",92,135.0,11,8.24
0671BR,2018-01-01,2018-03-31,3032,"423,22",90,33.7,11,20.9
0671BR,2018-04-01,2018-06-30,3501,"482,08",91,38.5,11,20.9
0671BR,2018-07-01,2018-09-30,3710,"508,50",92,40.3,11,20.9
0671BR,2018-10-01,2018-12-31,3464,"477,68",92,37.7,11,20.9
0671BR,2019-01-01,2019-03-31,3479,"554,96",90,38.7,11,20.9
0671BR,2019-04-01,2019-06-30,3742,"593,69",91,41.1,11,20.9
0671BR,2019-07-01,2019-09-30,3990,"630,21",92,43.4,11,20.9
0671BR,2019-10-01,2019-12-31,4305,"676,60",92,46.8,11,20.9
0671BR,2020-01-01,2020-03-31,5940,"715,24",91,65.3,11,20.9
0671BR,2020-04-01,2020-06-30,4674,"735,08",91,51.4,11,20.9
0671BR,2020-07-01,2020-09-30,5133,"803,06",92,55.8,11,20.9
0652BR,2018-01-01,2018-01-31,1446,"170,30",31,46.6,35,19.21
0652BR,2018-02-01,2018-02-28,1262,"150,42",28,45.1,35,19.21
0652BR,2018-03-01,2018-03-31,1494,"175,10",31,48.2,35,19.21
0652BR,2018-04-01,2018-04-30,1694,"193,39",30,56.5,35,19.21
0652BR,2018-05-01,2018-05-31,1807,"201,07",31,58.3,35,19.21
0652BR,2018-06-01,2018-06-30,1764,"196,49",30,58.8,35,19.21
0652BR,2018-07-01,2018-07-31,1830,"203,58",31,59.0,35,19.21
0652BR,2018-08-01,2018-08-31,1882,"209,22",31,60.7,35,19.21
0652BR,2018-09-01,2018-09-30,1770,"198,63",30,59.0,35,19.21
0652BR,2018-10-01,2018-10-31,1717,"193,22",31,55.4,35,19.21
0652BR,2018-11-01,2018-11-30,1458,"166,64",30,48.6,35,19.21
0652BR,2018-12-01,2018-12-31,1270,"148,01",31,41.0,35,19.21
0652BR,2019-01-01,2019-01-31,1378,"155,21",31,44.5,35,19.21
0652BR,2019-02-01,2019-02-28,1306,"147,15",28,46.6,35,19.21
0652BR,2019-03-01,2019-03-31,1588,"175,74",31,51.2,35,19.21
0652BR,2019-04-01,2019-04-30,1696,"186,41",30,56.5,35,19.21
0652BR,2019-05-01,2019-05-31,1817,"198,87",31,58.6,35,19.21
0652BR,2019-06-01,2019-06-30,1932,"211,58",30,64.4,35,19.21
0652BR,2019-07-01,2019-07-31,1888,"207,18",31,60.9,35,19.21
0652BR,2019-08-01,2019-08-31,2228,"242,19",31,71.9,35,19.21
0652BR,2019-09-01,2019-09-30,2409,"262,53",30,80.3,35,19.21
0652BR,2019-10-01,2019-10-31,2385,"259,31",31,76.9,35,19.21
0652BR,2019-11-01,2019-11-30,2058,"224,12",30,68.6,35,19.21
0652BR,2019-12-01,2019-12-31,2085,"226,51",31,67.3,35,19.21
0652BR,2020-01-01,2020-01-31,1905,"247,00",31,61.5,35,19.21
0652BR,2020-02-01,2020-02-29,1927,"249,54",29,66.4,35,19.21
0652BR,2020-03-01,2020-03-31,2014,"259,16",31,65.0,35,19.21
0652BR,2020-04-01,2020-04-30,2008,"258,51",30,66.9,35,19.21
0652BR,2020-05-01,2020-05-31,2326,"299,04",31,75.0,35,19.21
0652BR,2020-06-01,2020-06-30,2371,"305,39",30,79.0,35,19.21
0652BR,2020-07-01,2020-07-31,2528,"325,74",31,81.5,35,19.21
0652BR,2020-08-01,2020-08-31,2625,"337,89",31,84.7,35,19.21
0652BR,2020-09-01,2020-09-30,2463,"317,35",30,82.1,35,19.21
0652BR,2020-10-01,2020-10-31,2358,"303,18",31,76.1,35,19.21
0652BR,2020-11-01,2020-11-30,2044,"253,33",30,68.1,35,19.21
0684BR,2018-01-01,2018-01-31,1430,"162,17",31,46.1,35,21.6
0684BR,2018-02-01,2018-02-28,1278,"146,12",28,45.6,35,21.6
0684BR,2018-03-01,2018-03-31,1417,"160,81",31,45.7,35,21.6
0684BR,2018-04-01,2018-04-30,1488,"167,49",30,49.6,35,21.6
0684BR,2018-05-01,2018-05-31,1590,"177,86",31,51.3,35,21.6
0684BR,2018-06-01,2018-06-30,1632,"182,47",30,54.4,35,21.6
0684BR,2018-07-01,2018-07-31,1680,"187,66",31,54.2,35,21.6
0684BR,2018-08-01,2018-08-31,1744,"193,66",31,56.3,35,21.6
0684BR,2018-09-01,2018-09-30,1611,"181,66",30,53.7,35,21.6
0684BR,2018-10-01,2018-10-31,1585,"179,16",31,51.1,35,21.6
0684BR,2018-11-01,2018-11-30,1474,"167,45",30,49.1,35,21.6
0684BR,2018-12-01,2018-12-31,1436,"163,94",31,46.3,35,21.6
0684BR,2019-01-01,2019-01-31,1413,"157,77",31,45.6,35,21.6
0684BR,2019-02-01,2019-02-28,1289,"144,76",28,46.0,35,21.6
0684BR,2019-03-01,2019-03-31,1497,"165,97",31,48.3,35,21.6
0684BR,2019-04-01,2019-04-30,1493,"165,46",30,49.8,35,21.6
0684BR,2019-05-01,2019-05-31,1548,"171,12",31,49.9,35,21.6
0684BR,2019-06-01,2019-06-30,1670,"182,92",30,55.7,35,21.6
0684BR,2019-07-01,2019-07-31,1791,"195,21",31,57.8,35,21.6
0684BR,2019-08-01,2019-08-31,2375,"255,83",31,76.6,35,21.6
0684BR,2019-09-01,2019-09-30,2374,"256,80",30,79.1,35,21.6
0684BR,2019-10-01,2019-10-31,2437,"261,31",31,78.6,35,21.6
0684BR,2019-11-01,2019-11-30,2212,"236,99",30,73.7,35,21.6
0684BR,2019-12-01,2019-12-31,2084,"225,85",31,67.2,35,21.6
0684BR,2020-01-01,2020-01-31,2004,"259,00",31,64.6,35,21.6
0684BR,2020-02-01,2020-02-29,1963,"253,27",29,67.7,35,21.6
0684BR,2020-03-01,2020-03-31,2053,"263,30",31,66.2,35,21.6
0684BR,2020-04-01,2020-04-30,2108,"269,42",30,70.3,35,21.6
0684BR,2020-05-01,2020-05-31,2334,"297,10",31,75.3,35,21.6
0684BR,2020-06-01,2020-06-30,2480,"318,81",30,82.7,35,21.6
0684BR,2020-07-01,2020-07-31,2683,"344,75",31,86.5,35,21.6
0684BR,2020-08-01,2020-08-31,2659,"341,93",31,85.8,35,21.6
0684BR,2020-09-01,2020-09-30,2301,"293,48",30,76.7,35,21.6
0684BR,2020-10-01,2020-10-31,2029,"258,09",31,65.5,35,21.6
0684BR,2020-11-01,2020-11-30,1926,"235,72",30,64.2,35,21.6
1025KO,2018-01-01,2018-01-31,2040,"199,92",31,65.8,34,5.08
1025KO,2018-02-01,2018-02-28,1935,"191,57",28,69.1,34,5.08
1025KO,2018-03-01,2018-03-31,2258,"228,06",31,72.8,34,5.08
1025KO,2018-04-01,2018-04-30,2032,"201,17",30,67.7,34,5.08
1025KO,2018-05-01,2018-05-31,2111,"202,66",31,68.1,34,5.08
1025KO,2018-06-01,2018-06-30,2205,"213,89",30,73.5,34,5.08
1025KO,2018-07-01,2018-07-31,2155,"204,73",31,69.5,34,5.08
1025KO,2018-08-01,2018-08-31,2386,"231,44",31,77.0,34,5.08
1025KO,2018-09-01,2018-09-30,1965,"188,64",30,65.5,34,5.08
1025KO,2018-10-01,2018-10-31,2214,"212,54",31,71.4,34,5.08
1025KO,2018-11-01,2018-11-30,2135,"209,23",30,71.2,34,5.08
1025KO,2018-12-01,2018-12-31,2047,"210,84",31,66.0,34,5.08
1025KO,2019-02-01,2019-02-28,1844,"215,75",28,65.9,34,5.08
1025KO,2019-03-01,2019-03-31,2194,"261,09",31,70.8,34,5.08
1025KO,2019-04-01,2019-04-30,2140,"250,38",30,71.3,34,5.08
1025KO,2019-05-01,2019-05-31,2017,"231,96",31,65.1,34,5.08
1025KO,2019-06-01,2019-06-30,2255,"261,58",30,75.2,34,5.08
1025KO,2019-07-01,2019-07-31,2222,"255,53",31,71.7,34,5.08
1025KO,2019-08-01,2019-08-31,2085,"241,86",31,67.3,34,5.08
1025KO,2019-09-01,2019-09-30,2244,"260,30",30,74.8,34,5.08
1025KO,2019-10-01,2019-10-31,2089,"254,86",31,67.4,34,5.08
1025KO,2019-11-01,2019-11-30,2192,"263,04",30,73.1,34,5.08
1025KO,2019-12-01,2019-12-31,2118,"268,99",31,68.3,34,5.08
1025KO,2020-01-01,2020-01-31,2181,"259,54",31,70.4,34,5.08
1025KO,2020-02-01,2020-02-29,1919,"234,12",29,66.2,34,5.08
1025KO,2020-03-01,2020-03-31,2061,"257,63",31,66.5,34,5.08
1025KO,2020-04-01,2020-04-30,2019,"264,49",30,67.3,34,5.08
1025KO,2020-05-01,2020-05-31,2260,"280,24",31,72.9,34,5.08
1025KO,2020-06-01,2020-06-30,2155,"269,38",30,71.8,34,5.08
1025KO,2020-07-01,2020-07-31,2426,"308,10",31,78.3,34,5.08
1025KO,2020-08-01,2020-08-31,2040,"236,64",31,65.8,34,5.08
1025KO,2020-09-01,2020-09-30,2221,"257,64",30,74.0,34,5.08
1025KO,2020-10-01,2020-10-31,2251,"263,37",31,72.6,34,5.08
1025KO,2020-11-01,2020-11-30,2034,"248,15",30,67.8,34,5.08
1980BB,2018-01-01,2018-12-31,23372,"3 219,15",365,64.0,2,9.38
1980BB,2019-01-01,2019-12-31,26685,"3 523,14",365,73.1,2,9.38
0576BB,2018-01-01,2018-12-31,2799,"466,25",365,7.7,2,5.68
0576BB,2019-01-01,2019-12-31,2601,"436,34",365,7.1,2,5.68
1153BB,2018-01-01,2018-12-31,2994,"379,26",365,8.2,2,19.58
1153BB,2019-01-01,2019-12-31,2266,"325,61",365,6.2,2,19.58
0579BB,2018-01-01,2018-12-31,1991,"458,51",365,5.5,2,9.51
0579BB,2019-01-01,2019-12-31,1745,"404,30",365,4.8,2,9.51
0580BB,2018-01-01,2018-12-31,2944,"624,38",365,8.1,2,9.77
0580BB,2019-01-01,2019-12-31,3377,"663,54",365,9.3,2,9.77
